timestamp;low;mid;high
2020-03-01T19:00:00;38.8022;47.0765;56.2699
2020-03-01T20:00:00;35.468;48.1848;45.8145
2020-03-01T21:00:00;20.3769;30.0374;40.6392
2020-03-01T22:00:00;19.7312;25.2867;29.2981
2020-03-01T23:00:00;26.2985;29.7464;31.9731
2020-03-02T00:00:00;28.9428;28.361;39.6265
2020-03-02T01:00:00;24.2013;32.1735;32.8013
2020-03-02T02:00:00;17.568;30.1345;31.483
2020-03-02T03:00:00;17.1987;23.7003;33.0485
2020-03-02T04:00:00;16.8643;21.8213;35.4951
2020-03-02T05:00:00;15.1619;31.3145;35.5141
2020-03-02T06:00:00;24.5474;36.9156;34.9502
2020-03-02T07:00:00;36.2784;38.7132;40.8369
2020-03-02T08:00:00;36.9485;50.336;59.3892
2020-03-02T09:00:00;31.5071;58.5755;70.8448
2020-03-02T10:00:00;46.8268;61.0598;62.1188
2020-03-02T11:00:00;50.8988;60.5686;69.8015
2020-03-02T12:00:00;64.9138;69.0188;86.665
2020-03-02T13:00:00;48.539;75.8162;91.586
2020-03-02T14:00:00;53.8713;72.4303;73.0912
2020-03-02T15:00:00;62.9631;71.7835;85.7279
2020-03-02T16:00:00;53.9627;62.3283;85.7586
2020-03-02T17:00:00;50.5972;58.714;67.3589
2020-03-02T18:00:00;43.3821;52.9178;72.112
2020-03-02T19:00:00;38.6653;46.0128;54.6334
2020-03-02T20:00:00;34.5412;44.1563;47.5529
2020-03-02T21:00:00;19.9526;18.2641;32.4038
2020-03-02T22:00:00;28.3903;30.1527;41.0051
2020-03-02T23:00:00;17.135;29.6025;40.1723
2020-03-03T00:00:00;25.6418;23.1425;44.6235
2020-03-03T01:00:00;24.8937;33.3588;43.203
2020-03-03T02:00:00;20.9185;26.3775;35.9542
2020-03-03T03:00:00;23.8866;28.2148;51.5419
2020-03-03T04:00:00;20.8873;39.2439;42.754
2020-03-03T05:00:00;18.6415;35.0499;38.7026
2020-03-03T06:00:00;22.2319;32.8724;31.0142
2020-03-03T07:00:00;25.1332;40.2204;38.3296
2020-03-03T08:00:00;38.6296;45.4461;48.2982
2020-03-03T09:00:00;37.0587;63.5083;59.5454
2020-03-03T10:00:00;51.3405;63.7366;78.5575
2020-03-03T11:00:00;45.8054;60.8933;80.0047
2020-03-03T12:00:00;51.6023;61.0417;78.5838
2020-03-03T13:00:00;52.7017;72.6151;83.0577
2020-03-03T14:00:00;62.4504;69.5015;82.4483
2020-03-03T15:00:00;56.0853;60.8976;85.651
2020-03-03T16:00:00;50.6541;66.7839;73.1752
2020-03-03T17:00:00;50.2742;58.3807;73.4194
2020-03-03T18:00:00;32.2732;56.1647;65.7141
2020-03-03T19:00:00;36.7999;48.4782;51.279
2020-03-03T20:00:00;40.6407;35.2751;53.9198
2020-03-03T21:00:00;24.6617;33.1642;34.5221
2020-03-03T22:00:00;24.3396;27.5105;31.0362
2020-03-03T23:00:00;26.7406;27.8356;40.2644
2020-03-04T00:00:00;28.478;27.3386;36.2725
2020-03-04T01:00:00;14.0127;35.6549;38.0421
2020-03-04T02:00:00;15.5884;28.5971;30.0766
2020-03-04T03:00:00;25.0515;36.8622;40.0621
2020-03-04T04:00:00;20.4256;38.9174;46.8621
2020-03-04T05:00:00;30.5601;26.3064;29.6858
2020-03-04T06:00:00;22.4241;15.395;37.771
2020-03-04T07:00:00;20.9805;43.539;42.0532
2020-03-04T08:00:00;30.6755;44.5596;68.9714
2020-03-04T09:00:00;29.0607;49.1805;70.4119
2020-03-04T10:00:00;46.61;56.7822;73.0815
2020-03-04T11:00:00;50.7709;62.5669;71.4299
2020-03-04T12:00:00;52.3115;74.5282;76.7204
2020-03-04T13:00:00;61.2191;70.5804;87.4684
2020-03-04T14:00:00;61.8173;76.1989;76.9246
2020-03-04T15:00:00;53.5819;70.5134;74.9951
2020-03-04T16:00:00;41.0393;63.0949;77.6134
2020-03-04T17:00:00;50.867;57.774;72.338
2020-03-04T18:00:00;45.5859;56.3195;66.1138
2020-03-04T19:00:00;38.5625;50.3716;53.3257
2020-03-04T20:00:00;35.5606;43.3004;50.5805
2020-03-04T21:00:00;18.1759;28.6923;31.6909
2020-03-04T22:00:00;34.0438;30.876;39.1332
2020-03-04T23:00:00;19.2029;32.9202;37.0706
2020-03-05T00:00:00;27.7461;28.0802;39.0032
2020-03-05T01:00:00;15.5633;24.3253;41.91
2020-03-05T02:00:00;19.3487;25.9686;33.7233
2020-03-05T03:00:00;31.5818;28.7948;32.6946
2020-03-05T04:00:00;22.6955;33.311;27.558
2020-03-05T05:00:00;28.1996;36.2949;25.905
2020-03-05T06:00:00;25.1848;23.2198;35.1201
2020-03-05T07:00:00;30.1284;35.3297;45.4421
2020-03-05T08:00:00;43.8348;44.4802;50.0929
2020-03-05T09:00:00;41.6258;57.485;59.8582
2020-03-05T10:00:00;38.8769;57.0852;79.2882
2020-03-05T11:00:00;47.6966;62.4924;81.9484
2020-03-05T12:00:00;57.1898;60.9823;75.3427
2020-03-05T13:00:00;57.8022;72.1979;81.5253
2020-03-05T14:00:00;47.9894;68.9739;85.7671
2020-03-05T15:00:00;50.8121;64.772;78.5185
2020-03-05T16:00:00;48.8042;63.3435;73.5257
2020-03-05T17:00:00;45.9533;65.3608;69.9797
2020-03-05T18:00:00;35.9296;48.487;69.667
2020-03-05T19:00:00;33.8737;42.0612;61.4304
2020-03-05T20:00:00;27.0101;44.5777;42.3025
2020-03-05T21:00:00;27.8577;30.3789;38.3028
2020-03-05T22:00:00;28.0456;33.3488;35.9679
2020-03-05T23:00:00;23.2709;32.0088;30.9588
2020-03-06T00:00:00;22.0398;29.8233;34.5146
2020-03-06T01:00:00;24.6996;28.2585;29.6788
2020-03-06T02:00:00;19.9171;34.1578;41.8153
2020-03-06T03:00:00;18.2658;35.8117;43.7624
2020-03-06T04:00:00;19.2989;35.4209;33.9471
2020-03-06T05:00:00;20.8259;24.0726;32.7546
2020-03-06T06:00:00;18.1826;36.5246;41.273
2020-03-06T07:00:00;31.4635;36.5268;52.0605
2020-03-06T08:00:00;40.6642;42.4943;49.9513
2020-03-06T09:00:00;34.8736;52.6648;63.4735
2020-03-06T10:00:00;47.9063;63.8814;71.3763
2020-03-06T11:00:00;50.6131;67.3433;73.7153
2020-03-06T12:00:00;56.1414;66.7653;83.5806
2020-03-06T13:00:00;55.76;73.9692;80.2373
2020-03-06T14:00:00;48.5567;70.4802;81.0357
2020-03-06T15:00:00;48.1219;65.1774;81.144
2020-03-06T16:00:00;51.8599;61.1008;70.1239
2020-03-06T17:00:00;52.9245;61.777;61.3887
2020-03-06T18:00:00;31.7382;53.0988;68.8051
2020-03-06T19:00:00;38.7442;39.3919;51.8217
2020-03-06T20:00:00;36.6013;42.5523;56.6541
2020-03-06T21:00:00;23.2349;27.5986;45.8592
2020-03-06T22:00:00;26.751;37.9606;33.4676
2020-03-06T23:00:00;20.4847;22.9851;47.6953
2020-03-07T00:00:00;23.4032;29.0965;40.6879
2020-03-07T01:00:00;15.8954;26.5001;32.7734
2020-03-07T02:00:00;12.2783;25.1229;23.0908
2020-03-07T03:00:00;28.7138;27.566;39.4408
2020-03-07T04:00:00;19.075;38.8528;36.1565
2020-03-07T05:00:00;21.7224;30.7169;38.1568
2020-03-07T06:00:00;17.0678;26.0415;34.8558
2020-03-07T07:00:00;23.6033;29.1733;40.2605
2020-03-07T08:00:00;36.1464;37.6627;53.3882
2020-03-07T09:00:00;39.1612;50.8291;67.7469
2020-03-07T10:00:00;49.6705;56.5574;69.8991
2020-03-07T11:00:00;53.9755;63.5208;75.7671
2020-03-07T12:00:00;56.0381;56.6813;74.0538
2020-03-07T13:00:00;57.0177;69.3225;84.1931
2020-03-07T14:00:00;63.7135;74.9195;78.1774
2020-03-07T15:00:00;49.0958;76.1565;86.2433
2020-03-07T16:00:00;51.4381;55.1688;73.8987
2020-03-07T17:00:00;53.4441;55.7188;70.1924
2020-03-07T18:00:00;49.1318;49.2402;75.0336
2020-03-07T19:00:00;29.9068;46.9981;53.9905
2020-03-07T20:00:00;29.0914;32.2176;43.7769
2020-03-07T21:00:00;30.7906;38.4113;38.9281
2020-03-07T22:00:00;26.5404;30.2176;27.0737
2020-03-07T23:00:00;24.9763;29.3843;42.254
2020-03-08T00:00:00;22.9116;37.9636;40.9697
2020-03-08T01:00:00;22.081;29.9198;38.6223
2020-03-08T02:00:00;25.4411;32.0015;19.1145
2020-03-08T03:00:00;22.7381;26.246;34.7029
2020-03-08T04:00:00;23.7871;23.1475;29.6357
2020-03-08T05:00:00;24.393;26.9482;41.6205
2020-03-08T06:00:00;20.6096;40.9349;41.2628
2020-03-08T07:00:00;33.3138;41.4816;47.9198
2020-03-08T08:00:00;51.5868;47.6421;49.5078
2020-03-08T09:00:00;33.9242;48.6295;71.6852
2020-03-08T10:00:00;49.4007;64.282;70.3596
2020-03-08T11:00:00;47.9119;57.8525;86.5961
2020-03-08T12:00:00;57.3208;60.207;82.9776
2020-03-08T13:00:00;56.0575;66.9864;86.2711
2020-03-08T14:00:00;59.634;79.5533;81.4355
2020-03-08T15:00:00;60.3113;77.5317;88.6855
2020-03-08T16:00:00;52.6749;62.3848;80.6114
2020-03-08T17:00:00;53.4409;56.3548;78.8854
2020-03-08T18:00:00;31.0876;45.3096;65.1014
2020-03-08T19:00:00;44.9678;46.6596;55.2882
2020-03-08T20:00:00;32.5285;39.1265;48.9554
2020-03-08T21:00:00;29.3892;33.9478;43.2127
2020-03-08T22:00:00;17.9006;34.5535;41.0837
2020-03-08T23:00:00;19.8462;29.0129;36.6911
2020-03-09T00:00:00;24.7297;32.7801;26.7139
2020-03-09T01:00:00;23.9148;26.4968;40.0519
2020-03-09T02:00:00;25.4153;32.6852;28.8065
2020-03-09T03:00:00;29.4226;27.4638;36.175
2020-03-09T04:00:00;15.1739;32.2973;35.4212
2020-03-09T05:00:00;28.8691;31.8925;28.9112
2020-03-09T06:00:00;24.0414;30.344;37.8625
2020-03-09T07:00:00;29.6343;42.2892;56.7513
2020-03-09T08:00:00;29.66;38.4175;53.9603
2020-03-09T09:00:00;45.3244;48.1868;68.0431
2020-03-09T10:00:00;35.7101;58.3755;83.4494
2020-03-09T11:00:00;54.9548;57.4247;81.8823
2020-03-09T12:00:00;46.9733;66.0079;78.4265
2020-03-09T13:00:00;56.092;67.9077;84.9221
2020-03-09T14:00:00;55.2289;76.3293;86.141
2020-03-09T15:00:00;60.2815;68.7549;88.8198
2020-03-09T16:00:00;50.8195;69.7882;83.6395
2020-03-09T17:00:00;44.3099;61.2342;57.8215
2020-03-09T18:00:00;40.2761;50.8331;59.9327
2020-03-09T19:00:00;43.38;46.938;55.1732
2020-03-09T20:00:00;33.3347;41.9636;40.9033
2020-03-09T21:00:00;22.0719;35.967;17.4995
2020-03-09T22:00:00;22.8178;29.3384;32.3719
2020-03-09T23:00:00;16.1641;21.7624;35.9819
2020-03-10T00:00:00;25.9424;21.411;33.3736
2020-03-10T01:00:00;15.2009;28.3679;31.0153
2020-03-10T02:00:00;27.759;18.3105;36.2073
2020-03-10T03:00:00;24.6431;38.9755;37.7154
2020-03-10T04:00:00;35.9348;32.9847;33.657
2020-03-10T05:00:00;18.4993;26.8217;42.8587
2020-03-10T06:00:00;23.4867;24.4518;36.2886
2020-03-10T07:00:00;39.6446;43.4571;41.6222
2020-03-10T08:00:00;42.9725;40.7013;49.9007
2020-03-10T09:00:00;39.3281;48.4203;63.1488
2020-03-10T10:00:00;48.9005;55.8961;77.2381
2020-03-10T11:00:00;51.7228;65.2115;73.4508
2020-03-10T12:00:00;55.8436;71.1462;84.6301
2020-03-10T13:00:00;52.3313;75.7442;84.2098
2020-03-10T14:00:00;55.3781;75.0057;93.7032
2020-03-10T15:00:00;46.4435;68.0461;83.602
2020-03-10T16:00:00;52.3884;69.7436;74.0781
2020-03-10T17:00:00;50.0307;56.3708;75.3528
2020-03-10T18:00:00;41.672;44.4071;68.0638
2020-03-10T19:00:00;28.9403;42.9138;53.5383
2020-03-10T20:00:00;35.5958;34.2852;40.1598
2020-03-10T21:00:00;25.8226;26.8401;38.6802
2020-03-10T22:00:00;20.3699;25.2031;36.3176
2020-03-10T23:00:00;22.597;27.6945;28.4172
2020-03-11T00:00:00;16.4967;33.1001;37.2726
2020-03-11T01:00:00;18.8729;38.5763;32.815
2020-03-11T02:00:00;21.3109;21.3733;28.422
2020-03-11T03:00:00;30.1421;23.5613;34.2394
2020-03-11T04:00:00;20.8025;26.0428;42.4146
2020-03-11T05:00:00;27.2011;33.8287;42.0403
2020-03-11T06:00:00;21.3084;28.9753;40.7338
2020-03-11T07:00:00;31.8929;34.6959;47.3259
2020-03-11T08:00:00;36.3086;49.8531;58.5023
2020-03-11T09:00:00;47.1744;58.2934;64.7069
2020-03-11T10:00:00;45.1066;59.632;66.1457
2020-03-11T11:00:00;43.8502;60.5599;73.0417
2020-03-11T12:00:00;47.5241;69.3937;78.6148
2020-03-11T13:00:00;53.1653;68.6145;90.7438
2020-03-11T14:00:00;49.5794;68.5758;89.1205
2020-03-11T15:00:00;56.4849;65.4803;76.2513
2020-03-11T16:00:00;49.384;69.2659;77.8362
2020-03-11T17:00:00;59.6537;60.9752;69.6579
2020-03-11T18:00:00;34.1206;58.6899;63.4382
2020-03-11T19:00:00;38.0337;52.9511;52.8431
2020-03-11T20:00:00;25.0134;40.6114;53.0082
2020-03-11T21:00:00;21.533;27.4676;35.9055
2020-03-11T22:00:00;24.7071;35.2016;37.0808
2020-03-11T23:00:00;12.3731;32.3283;37.1213
2020-03-12T00:00:00;25.1841;43.0168;30.8611
2020-03-12T01:00:00;33.5145;31.5505;36.5428
2020-03-12T02:00:00;21.7328;33.4884;41.3116
2020-03-12T03:00:00;25.299;31.4521;43.3635
2020-03-12T04:00:00;29.1246;29.5045;30.2609
2020-03-12T05:00:00;23.1802;28.706;28.407
2020-03-12T06:00:00;21.0952;31.4712;36.3107
2020-03-12T07:00:00;19.2745;40.9223;51.5257
2020-03-12T08:00:00;40.2205;52.0414;57.3213
2020-03-12T09:00:00;42.2433;55.0557;67.6152
2020-03-12T10:00:00;42.7172;57.4113;64.8697
2020-03-12T11:00:00;52.3458;63.0067;74.7093
2020-03-12T12:00:00;51.5154;61.4276;70.6702
2020-03-12T13:00:00;53.1826;78.0869;83.0246
2020-03-12T14:00:00;58.8562;67.075;72.916
2020-03-12T15:00:00;47.7419;72.8795;88.314
2020-03-12T16:00:00;56.9494;66.0238;85.3433
2020-03-12T17:00:00;40.7922;61.2445;72.3742
2020-03-12T18:00:00;39.4956;52.9242;56.6508
2020-03-12T19:00:00;46.6303;42.3305;57.4019
2020-03-12T20:00:00;36.2899;33.4738;55.2754
2020-03-12T21:00:00;24.488;38.6423;38.3787
2020-03-12T22:00:00;19.2973;30.5698;41.9249
2020-03-12T23:00:00;21.3536;35.6263;33.5742
2020-03-13T00:00:00;24.3664;36.9245;31.6439
2020-03-13T01:00:00;24.1876;27.9458;35.6457
2020-03-13T02:00:00;23.5456;32.1175;26.3665
2020-03-13T03:00:00;23.8458;30.2251;47.3204
2020-03-13T04:00:00;22.9281;24.2139;36.6983
2020-03-13T05:00:00;16.7901;29.0726;40.3339
2020-03-13T06:00:00;21.4174;32.9375;33.6925
2020-03-13T07:00:00;35.2263;35.8213;38.2643
2020-03-13T08:00:00;30.1739;44.6452;62.6524
2020-03-13T09:00:00;41.8614;52.6446;58.5932
2020-03-13T10:00:00;43.6819;70.2834;73.4151
2020-03-13T11:00:00;52.2696;55.4708;79.7846
2020-03-13T12:00:00;52.4906;70.5505;82.0205
2020-03-13T13:00:00;63.2117;68.5142;79.8141
2020-03-13T14:00:00;58.3576;66.5776;82.9889
2020-03-13T15:00:00;47.8748;66.6529;76.9005
2020-03-13T16:00:00;55.069;67.9779;81.6151
2020-03-13T17:00:00;43.9074;63.3484;74.5287
2020-03-13T18:00:00;39.9241;54.4415;64.1067
2020-03-13T19:00:00;38.5847;51.7332;52.6816
2020-03-13T20:00:00;28.1944;44.6606;56.5164
2020-03-13T21:00:00;28.4643;34.0819;29.4897
2020-03-13T22:00:00;20.1274;27.269;28.2769
2020-03-13T23:00:00;20.9053;32.4722;35.59
2020-03-14T00:00:00;20.7181;32.496;34.7098
2020-03-14T01:00:00;21.1718;25.9218;41.4879
2020-03-14T02:00:00;29.496;22.1528;39.2306
2020-03-14T03:00:00;27.144;19.8861;36.1476
2020-03-14T04:00:00;32.5497;30.3493;38.5017
2020-03-14T05:00:00;35.3382;31.4902;38.4108
2020-03-14T06:00:00;18.8464;24.0911;46.5178
2020-03-14T07:00:00;31.0053;43.5466;47.2466
2020-03-14T08:00:00;31.1346;47.0306;52.118
2020-03-14T09:00:00;38.9211;60.2587;65.2062
2020-03-14T10:00:00;44.6302;61.5785;58.5776
2020-03-14T11:00:00;46.427;59.3093;77.406
2020-03-14T12:00:00;49.1744;70.3337;87.1156
2020-03-14T13:00:00;55.1033;73.1314;86.748
2020-03-14T14:00:00;49.7411;67.0428;85.2298
2020-03-14T15:00:00;58.6444;60.8318;84.8969
2020-03-14T16:00:00;47.124;65.1425;83.0855
2020-03-14T17:00:00;61.8285;54.7216;78.7971
2020-03-14T18:00:00;40.5522;59.1158;66.451
2020-03-14T19:00:00;37.3757;44.2336;53.9428
2020-03-14T20:00:00;24.1765;46.9395;34.4122
2020-03-14T21:00:00;32.5305;19.3792;40.8909
2020-03-14T22:00:00;29.5975;30.674;38.576
2020-03-14T23:00:00;25.4846;37.147;36.7633
2020-03-15T00:00:00;17.266;25.5485;32.5597
2020-03-15T01:00:00;25.0533;29.204;40.8258
2020-03-15T02:00:00;18.3928;27.9848;34.7138
2020-03-15T03:00:00;31.3118;26.5812;35.8279
2020-03-15T04:00:00;28.046;31.2231;35.7201
2020-03-15T05:00:00;24.4772;23.5229;38.2493
2020-03-15T06:00:00;11.8181;29.4452;30.2568
2020-03-15T07:00:00;25.7361;40.8964;48.7925
2020-03-15T08:00:00;40.4544;45.194;51.9189
2020-03-15T09:00:00;48.8735;48.5104;60.7847
2020-03-15T10:00:00;53.3265;64.8767;76.0972
2020-03-15T11:00:00;43.7527;68.2923;72.5941
2020-03-15T12:00:00;55.9416;62.8363;86.0679
2020-03-15T13:00:00;60.9023;63.3103;84.2439
2020-03-15T14:00:00;47.533;65.0213;75.4957
2020-03-15T15:00:00;54.3943;70.7686;88.4731
2020-03-15T16:00:00;53.082;66.0189;79.1205
2020-03-15T17:00:00;46.2768;63.6762;73.6416
2020-03-15T18:00:00;33.5483;51.8807;69.2499
2020-03-15T19:00:00;35.3871;41.6458;63.0195
2020-03-15T20:00:00;29.0166;42.9107;46.9849
2020-03-15T21:00:00;23.2596;27.2328;39.0864
2020-03-15T22:00:00;21.1826;30.9327;37.8559
2020-03-15T23:00:00;21.7849;22.2504;34.2857
2020-03-16T00:00:00;23.8015;27.1509;28.0828
2020-03-16T01:00:00;26.2123;35.047;37.0746
2020-03-16T02:00:00;22.4779;26.4186;42.8947
2020-03-16T03:00:00;21.9518;34.0725;38.9167
2020-03-16T04:00:00;24.4618;18.3449;30.6629
2020-03-16T05:00:00;14.3954;27.203;41.4876
2020-03-16T06:00:00;26.3852;29.1432;34.4527
2020-03-16T07:00:00;30.6504;47.0292;35.5196
2020-03-16T08:00:00;37.214;40.4242;60.6129
2020-03-16T09:00:00;47.6128;56.8664;59.4868
2020-03-16T10:00:00;38.0166;65.0105;80.5746
2020-03-16T11:00:00;41.8436;61.0336;83.3081
2020-03-16T12:00:00;55.8028;66.1746;80.5117
2020-03-16T13:00:00;55.7891;70.489;86.0339
2020-03-16T14:00:00;56.6756;62.3735;95.8566
2020-03-16T15:00:00;52.1232;65.7667;86.6507
2020-03-16T16:00:00;55.0346;71.0216;78.7602
2020-03-16T17:00:00;52.4438;62.3391;86.1167
2020-03-16T18:00:00;45.229;52.7277;64.8016
2020-03-16T19:00:00;35.7114;46.8348;58.4324
2020-03-16T20:00:00;20.1147;41.221;41.2987
2020-03-16T21:00:00;27.8462;33.8621;27.6264
2020-03-16T22:00:00;30.1086;27.2179;34.561
2020-03-16T23:00:00;27.2228;37.6736;36.192
2020-03-17T00:00:00;19.6018;36.5817;37.6463
2020-03-17T01:00:00;27.369;33.3863;28.9011
2020-03-17T02:00:00;28.3026;25.7852;39.3034
2020-03-17T03:00:00;31.7941;24.8989;31.8481
2020-03-17T04:00:00;19.6195;28.367;39.0437
2020-03-17T05:00:00;22.8677;30.3038;40.6746
2020-03-17T06:00:00;27.7364;21.1575;34.0225
2020-03-17T07:00:00;30.9402;40.7899;41.1607
2020-03-17T08:00:00;31.4289;52.7068;63.2416
2020-03-17T09:00:00;44.8822;56.3938;68.5783
2020-03-17T10:00:00;50.6739;56.3455;72.4308
2020-03-17T11:00:00;52.1526;60.669;84.9114
2020-03-17T12:00:00;55.5317;69.5415;82.067
2020-03-17T13:00:00;54.5312;69.0144;80.6345
2020-03-17T14:00:00;63.2161;71.9961;78.7285
2020-03-17T15:00:00;49.9303;71.0509;81.1117
2020-03-17T16:00:00;48.7762;70.1005;81.4278
2020-03-17T17:00:00;47.8356;54.0652;78.6197
2020-03-17T18:00:00;47.2039;54.6195;64.3312
2020-03-17T19:00:00;29.5287;44.4521;61.589
2020-03-17T20:00:00;24.1017;37.8233;44.9084
2020-03-17T21:00:00;13.8114;34.322;32.092
2020-03-17T22:00:00;24.1635;34.8656;29.4684
2020-03-17T23:00:00;18.4085;36.9922;33.4688
2020-03-18T00:00:00;22.0772;32.128;29.6567
2020-03-18T01:00:00;27.3069;29.4499;46.0476
2020-03-18T02:00:00;20.7923;28.7356;38.1965
2020-03-18T03:00:00;25.1564;21.3262;35.5219
2020-03-18T04:00:00;22.5033;36.6987;44.61
2020-03-18T05:00:00;27.3606;28.3905;29.4887
2020-03-18T06:00:00;26.3756;32.5295;35.3143
2020-03-18T07:00:00;27.1935;41.7115;55.9781
2020-03-18T08:00:00;36.1723;40.0429;54.8032
2020-03-18T09:00:00;48.0278;48.8947;76.4478
2020-03-18T10:00:00;49.7475;67.4609;75.599
2020-03-18T11:00:00;44.728;66.0932;84.0988
2020-03-18T12:00:00;57.7119;65.1393;88.3252
2020-03-18T13:00:00;50.4016;69.1491;83.7451
2020-03-18T14:00:00;62.8873;75.2121;81.296
2020-03-18T15:00:00;59.5543;72.7138;81.0735
2020-03-18T16:00:00;53.1622;57.3106;72.6346
2020-03-18T17:00:00;48.5668;67.8972;71.3411
2020-03-18T18:00:00;41.764;58.3422;64.1917
2020-03-18T19:00:00;40.4082;45.5071;63.9695
2020-03-18T20:00:00;28.7993;32.3579;48.9461
2020-03-18T21:00:00;25.1778;35.27;47.8131
2020-03-18T22:00:00;28.3597;32.3821;25.2023
2020-03-18T23:00:00;21.191;22.711;29.9148
2020-03-19T00:00:00;20.919;28.8396;34.2233
2020-03-19T01:00:00;18.0282;45.6309;43.4625
2020-03-19T02:00:00;18.6776;30.0825;35.4521
2020-03-19T03:00:00;14.858;26.2901;28.6609
2020-03-19T04:00:00;27.6491;24.9575;34.7744
2020-03-19T05:00:00;33.0446;38.8605;30.012
2020-03-19T06:00:00;31.1266;34.2388;29.0319
2020-03-19T07:00:00;22.5228;45.3537;55.9739
2020-03-19T08:00:00;40.6398;47.5104;53.7653
2020-03-19T09:00:00;49.9197;59.7815;65.0795
2020-03-19T10:00:00;45.4966;55.4842;71.2062
2020-03-19T11:00:00;52.2201;65.454;76.3117
2020-03-19T12:00:00;44.3943;69.4775;77.4474
2020-03-19T13:00:00;57.1584;76.6931;82.1839
2020-03-19T14:00:00;50.5069;71.3751;85.4232
2020-03-19T15:00:00;55.432;64.9147;88.7439
2020-03-19T16:00:00;43.9068;64.9614;82.3064
2020-03-19T17:00:00;50.4949;51.3437;65.5756
2020-03-19T18:00:00;47.9317;41.9066;69.1564
2020-03-19T19:00:00;33.0997;50.4262;57.9005
2020-03-19T20:00:00;24.9686;36.4427;42.8562
2020-03-19T21:00:00;13.2199;28.6929;36.9105
2020-03-19T22:00:00;22.6679;34.1547;38.8614
2020-03-19T23:00:00;21.092;36.9851;36.2353
2020-03-20T00:00:00;16.2449;32.6724;38.4012
2020-03-20T01:00:00;26.2651;39.6404;31.6852
2020-03-20T02:00:00;21.7501;32.5134;45.9642
2020-03-20T03:00:00;18.6213;31.5111;26.3536
2020-03-20T04:00:00;21.2271;31.2019;38.8893
2020-03-20T05:00:00;29.3565;23.5725;37.8338
2020-03-20T06:00:00;27.0147;34.78;39.2147
2020-03-20T07:00:00;30.003;26.0891;42.4379
2020-03-20T08:00:00;40.1111;43.3382;61.3693
2020-03-20T09:00:00;37.0046;53.6261;63.6738
2020-03-20T10:00:00;47.9425;55.777;65.7399
2020-03-20T11:00:00;52.4494;62.3822;72.0952
2020-03-20T12:00:00;52.0846;77.2391;82.2742
2020-03-20T13:00:00;58.002;75.301;75.7544
2020-03-20T14:00:00;51.9225;66.3517;92.7396
2020-03-20T15:00:00;56.9829;65.6944;86.8953
2020-03-20T16:00:00;54.4721;58.256;86.7034
2020-03-20T17:00:00;33.1948;63.2508;80.2781
2020-03-20T18:00:00;48.7607;52.2627;62.4542
2020-03-20T19:00:00;21.7774;36.4371;51.1767
2020-03-20T20:00:00;27.5729;38.8204;32.5909
2020-03-20T21:00:00;29.1267;32.1949;33.9688
2020-03-20T22:00:00;22.4136;34.8157;44.8283
2020-03-20T23:00:00;16.6691;29.6332;31.8607
2020-03-21T00:00:00;18.5313;28.1366;34.9504
2020-03-21T01:00:00;29.1345;39.9313;33.2271
2020-03-21T02:00:00;14.3925;30.0329;37.875
2020-03-21T03:00:00;29.645;33.5978;42.4304
2020-03-21T04:00:00;23.7245;27.3023;28.3039
2020-03-21T05:00:00;18.038;33.4495;29.2611
2020-03-21T06:00:00;21.0844;22.7219;43.4331
2020-03-21T07:00:00;25.5671;36.0061;49.6451
2020-03-21T08:00:00;41.3467;40.2281;54.2265
2020-03-21T09:00:00;46.4713;50.4865;72.7491
2020-03-21T10:00:00;39.1848;65.9781;64.8458
2020-03-21T11:00:00;49.6949;61.5794;82.2253
2020-03-21T12:00:00;50.1179;71.6335;81.3095
2020-03-21T13:00:00;62.2923;77.3672;86.7698
2020-03-21T14:00:00;49.0742;69.643;71.8013
2020-03-21T15:00:00;62.455;73.0111;80.3472
2020-03-21T16:00:00;51.5463;67.2964;81.2532
2020-03-21T17:00:00;41.971;60.308;71.3543
2020-03-21T18:00:00;39.4228;57.263;70.4902
2020-03-21T19:00:00;33.0075;55.4692;61.6324
2020-03-21T20:00:00;24.2801;35.1301;41.1869
2020-03-21T21:00:00;24.4741;25.204;40.12
2020-03-21T22:00:00;17.8604;24.9104;31.0367
2020-03-21T23:00:00;13.0982;34.9721;36.2701
2020-03-22T00:00:00;22.1016;35.6468;39.2806
2020-03-22T01:00:00;14.9857;27.3148;31.8236
2020-03-22T02:00:00;20.2392;19.3199;39.9346
2020-03-22T03:00:00;19.4545;26.6262;33.4732
2020-03-22T04:00:00;19.6439;32.7393;33.0965
2020-03-22T05:00:00;34.0048;29.6664;39.5333
2020-03-22T06:00:00;24.2821;30.9017;31.8201
2020-03-22T07:00:00;31.88;35.6997;41.5456
2020-03-22T08:00:00;28.1336;51.3399;60.7291
2020-03-22T09:00:00;39.5393;55.2274;64.7565
2020-03-22T10:00:00;48.8571;62.6581;64.4004
2020-03-22T11:00:00;46.5902;65.4363;81.8474
2020-03-22T12:00:00;58.9741;70.6641;79.6177
2020-03-22T13:00:00;49.8112;72.0737;76.722
2020-03-22T14:00:00;54.3929;65.1405;71.2005
2020-03-22T15:00:00;51.5036;69.9076;86.1678
2020-03-22T16:00:00;52.5344;68.5986;73.2696
2020-03-22T17:00:00;44.5782;65.5015;65.4517
2020-03-22T18:00:00;41.4547;55.5919;67.4107
